time,FD FAN A  DISCHARGE PRESSURE_PI_06102_1,FD FAN B  DISCHARGE PRESSURE_PI_06102_2,FD FAN A COMPENSATED AIR FLOW_TOT_AIR_FL,COAL FEEDER SPEED MILL A_FIQC_03305_A_FB,COAL FEEDER SPEED MILL B_FIQC_03305_B_FB,COAL FEEDER SPEED MILL C_FIQC_03305_C_FB,COAL FEEDER SPEED MILL D_FIQC_03305_D_FB,COAL FEEDER SPEED MILL E_FIQC_03305_E_FB,MAIN STEAM PRESSURE_PI_02100_S,SEC AIR WINDBOX LEFT PRESSURE_PI_06102_5,SEC AIR PRESSURE AT WINDBOX RIGHT_PI_06102_6,PRIMARY AIR PRES FROM APH_PI_05102_4,SEC AIR O/L PRS AT APH_PI_06102_4,O2 AT ECONOMIZER INLET_QCR_06704
1552881055667,294.42798,288.7094,288.3833,5.1018806,5.8194757,5.5168276,5.0527663,0,94.724,107.928,107.5272,621.29645,159.24751,2.8237271
1552881115665,290.4387,289.1835,291.1768,5.1188846,5.812046,5.493205,5.050807,0,94.73678,107.86523,113.23755,623.5819,162.78433,2.6669765
1552881176177,294.97305,294.1348,287.122,5.106053,5.8022237,5.4712915,5.028545,0,94.706245,107.91955,114.407326,621.8304,163.39209,2.7749503
1552881236175,292.2287,289.09216,289.9366,5.1044364,5.80841,5.51547,5.0565343,0,94.73728,104.651764,111.23911,619.6538,161.17026,2.479261
1552881296173,291.4362,291.26407,290.37903,5.1108994,5.816546,5.461742,5.021343,0,94.7364,106.779755,111.44964,620.27924,165.2075,2.5918896
1552881356170,294.49854,295.82318,288.77148,5.103991,5.8043995,5.501008,5.0473967,0,94.74126,108.42798,113.37274,623.6389,160.98145,2.6550372
1552881416168,294.2054,290.9106,289.57678,5.1053824,5.79674,5.4799027,5.0269556,0,94.97432,106.43543,111.530174,624.91785,162.65778,2.454607
1552881476165,290.79492,290.9908,288.51175,5.1010365,5.812297,5.429352,4.97637,0,95.0355,107.99614,110.35335,625.27905,160.54404,2.5904424
1552881536678,292.23727,292.52472,286.0701,5.0982523,5.8092,5.450963,5.0058594,0,95.03872,103.65842,111.11149,630.28564,160.67953,2.7179217
1552881596675,294.10046,288.96945,290.16345,5.108545,5.820716,5.397756,4.958816,0,95.103745,104.63488,110.8589,625.1666,164.46222,2.622962
1552881656673,291.04846,291.84158,291.52652,5.109372,5.816663,5.399038,4.9444294,0,95.13993,105.83521,111.23032,630.6278,161.60997,2.604738
1552881716671,291.48434,294.55048,288.32693,5.110175,5.8103194,5.421967,4.962886,0,95.23569,105.86791,113.33186,630.10864,161.12439,2.7635658
1552881776668,295.24725,288.93777,290.47858,5.1090574,5.8149924,5.3703513,4.9100676,0,95.30194,105.19695,110.87389,618.1795,164.18346,2.6704502
1552881836666,291.3693,291.85358,292.8672,5.1050897,5.804776,5.37839,4.9303365,0,95.156685,106.59852,114.502205,618.75867,165.05875,2.8386807
1552900200650,284.18106,280.3656,296.95816,4.8544745,5.523095,5.336564,4.9401975,0,95.269936,103.03622,109.43656,608.192,156.40079,3.0110407
1552900260647,280.72784,279.5102,301.45932,4.8550797,5.5216165,5.3366947,4.902849,0,95.39232,105.88956,111.50674,607.6451,159.74377,3.106639
1552900320645,280.69812,282.4481,296.69324,4.8525543,5.5345244,5.304866,4.902425,0,95.40308,103.94406,109.843506,608.32574,156.72055,3.1788146
1552900381142,280.17487,277.62155,295.25378,4.8383946,5.5358286,5.3121953,4.917965,0,95.23498,100.28087,108.22718,615.64996,158.04964,3.3277686
1552900441155,281.51297,280.97528,299.6225,4.836754,5.539932,5.351773,4.9561024,0,95.1023,100.9844,107.768456,617.68665,152.40205,3.371293
1552900501152,286.45734,282.6259,299.4285,4.8405046,5.540254,5.446276,5.0190783,0,94.904724,103.794945,108.108536,608.3237,157.49602,3.213812
1552900561150,278.1399,276.69543,296.30682,4.8396745,5.5274506,5.4384084,5.025113,0,94.738884,100.08552,107.36693,600.2038,152.37144,3.321458
1552900621647,280.7571,283.14728,299.3883,4.842023,5.572271,5.486595,5.057172,0,94.63963,106.5609,107.10062,607.04095,152.8923,3.1246061
1552900681644,285.18896,282.11224,297.66873,4.8444443,5.5732026,5.5108037,5.0765615,0,94.4968,106.20923,109.10176,606.3339,156.30888,3.1593294
1552900741642,280.12912,278.00302,296.25296,4.8429003,5.565474,5.5084662,5.104958,0,94.590126,99.9662,107.757675,609.7214,156.84308,3.0475593
1552900801655,280.67606,280.23575,298.71817,4.831747,5.5713677,5.4706044,5.0745797,0,94.85993,102.75872,110.169205,608.5953,156.63951,2.9549003
1552900861653,285.15228,282.19543,295.09225,4.832758,5.569995,5.4091477,5.005131,0,94.98683,102.42579,105.36236,613.02673,151.58136,3.0033982
1552900922150,279.8472,278.4143,299.20563,4.844198,5.572709,5.3866067,4.9718623,0,95.16427,98.521866,109.16278,601.29675,155.81044,3.0587263
1552900982147,280.99338,283.93927,302.138,4.8472047,5.5653715,5.336708,4.932875,0,95.227585,102.26474,108.99698,610.7603,154.2105,3.0221493
1552901042145,282.5816,277.68616,297.47687,4.8441257,5.5603,5.3603578,4.9569798,0,95.18056,98.35811,104.49448,612.09216,155.14044,3.270492
1552901102142,280.64246,279.08408,298.88693,4.845562,5.5684247,5.361444,4.962262,0,95.006615,104.51292,109.12113,605.2244,152.29913,3.3337255
1552901162156,280.93063,283.26248,297.6848,4.8427215,5.5741506,5.4455295,5.0250053,0,94.84408,100.6477,108.53415,608.7178,154.1269,3.3241105
1552901222153,283.87073,277.90222,295.5536,4.8414326,5.5679326,5.4890294,5.083949,0,94.81487,100.90076,109.923195,607.5519,154.16457,3.08249
1552901282650,281.44266,280.4375,300.09662,4.8502054,5.5629854,5.4552617,5.057056,0,94.91403,106.204605,113.04764,610.1391,160.20242,3.0223913
1552901342648,283.0546,282.89633,298.30334,4.8450794,5.572813,5.4318185,5.03918,0,95.08007,103.633675,109.40259,612.57367,157.95145,3.0334873
1552901402645,283.46198,280.24832,291.72153,4.843433,5.578608,5.3813868,4.9878755,0,95.17558,104.07155,107.78826,619.2097,159.98427,3.0196495
1552901463142,281.1263,278.4812,297.67242,4.848531,5.578265,5.35249,4.964451,0,95.209564,101.51975,109.156784,615.85223,152.84341,3.172942
1552901523155,280.95627,280.92044,298.40564,4.846897,5.57405,5.3733034,4.9777575,0,95.30656,102.90068,106.07724,608.5904,152.1049,3.0964875
1552901583153,286.10278,282.06918,291.5114,4.8574023,5.5640626,5.355303,4.962776,0,95.18401,98.3299,107.71607,612.1503,155.07796,3.1744094
1552901643150,279.50513,277.6722,295.30188,4.8538094,5.5727773,5.4113927,4.992501,0,95.11292,98.00714,110.44779,607.48773,156.89069,3.364038
1552901703148,281.32797,278.75577,297.06387,4.8465586,5.581249,5.384917,4.9724097,0,95.17834,99.228546,108.44462,611.1331,155.13077,3.1258674
1552901763645,281.18204,278.15436,293.42734,4.8362937,5.572128,5.392993,4.9738383,0,95.20886,102.54763,106.19977,606.7933,150.7301,3.1148458
1552901823642,279.73282,277.44125,293.41577,4.845534,5.5654483,5.3657503,4.9677367,0,95.37094,101.11377,107.24721,617.98145,154.87009,2.9725003
1552901884155,281.76303,283.31363,296.42816,4.852132,5.5707808,5.32049,4.8870707,0,95.42662,101.99462,110.3509,604.7327,154.20126,3.0800438
1552901944152,281.98737,278.67126,295.67426,4.8525314,5.579459,5.322077,4.9175777,0,95.55546,103.09209,109.86392,611.16125,155.96632,2.9129202
1552902004150,280.73984,280.2709,296.7454,4.8546352,5.566838,5.2545466,4.8468323,0,95.55469,102.87393,108.15029,607.28925,158.46101,3.0927308
1552902064148,285.63815,284.815,299.7634,4.851312,5.579645,5.2702003,4.846523,0,95.61803,102.271255,111.416664,613.1253,155.5103,3.1352901
1552902124145,278.59094,277.22467,295.69058,4.8299117,5.5712724,5.2511253,4.837763,0,95.64047,101.5163,108.2844,598.90265,152.74646,3.0998886
1552902184143,279.7293,281.70602,299.62595,4.8245006,5.576339,5.2472806,4.8264065,0,95.51433,99.7964,111.085365,605.56085,155.32277,3.2843597
1552902244655,278.36584,276.6701,297.47592,4.8186784,5.5661464,5.2816596,4.876942,0,95.20903,99.232086,107.50018,597.2695,153.69757,3.503276
1552902304653,283.2056,284.19467,298.69073,4.821608,5.5720086,5.390892,4.963091,0,94.84921,100.70138,107.70124,602.5661,157.21736,3.4058392
1552902364650,282.489,279.54587,296.81235,4.8282914,5.5778313,5.4736233,5.0544186,0,94.77976,101.40215,107.09674,600.6709,152.21683,3.091473
1552902424648,276.213,277.12854,297.10016,4.8240614,5.5838437,5.4149837,5.020265,0,94.717064,98.10035,106.76273,598.88794,152.2832,3.1075609
1552902484646,283.8361,283.81232,294.98392,4.83067,5.5776076,5.4430203,5.026961,0,94.78572,103.82869,111.31414,606.4739,153.5642,3.0703342
1552902544643,282.32376,278.93628,294.71677,4.820822,5.565396,5.431032,5.0189905,0,94.7518,101.5249,109.038734,609.6664,154.49234,3.0987096
1552902604656,279.5783,281.20566,296.666,4.825959,5.581825,5.4272823,5.0187187,0,94.91722,103.46584,107.528984,609.48083,153.33179,3.0865557
1552902665153,283.87296,281.49295,298.3968,4.8313947,5.5728054,5.40332,5.0142,0,94.88248,102.755585,109.01188,599.119,154.0177,3.2476134
1552902725151,280.0473,278.70227,297.25705,4.8183613,5.565521,5.4243116,5.0142,0,94.848015,103.58547,108.120964,605.7899,150.71597,3.4214468
1552902785148,280.42484,278.2275,297.1893,4.82991,5.565318,5.425448,5.0201106,0,94.91519,101.08341,106.851616,611.31104,150.8266,3.3754356
1552902845146,281.73248,282.38867,299.60068,4.8308153,5.5765367,5.4161983,5.017851,0,95.04659,102.63712,113.29074,606.7631,154.16745,3.11625
1552902905144,280.65048,277.6628,295.28757,4.8232865,5.579396,5.3773766,4.9719777,0,94.99715,101.12853,109.43186,614.28674,153.43779,3.2066019
1552902965656,279.11786,280.73804,294.58405,4.8181477,5.5684175,5.4158015,4.9984403,0,95.03488,102.43551,108.31447,608.2913,152.5165,3.1542559
1552903025654,280.75192,280.91113,298.91925,4.8287196,5.569613,5.352874,4.953351,0,95.15871,105.39875,107.56385,605.96893,155.4195,2.8737206
1552903085651,285.11667,277.15976,295.11014,4.8378654,5.5731463,5.351672,4.956944,0,95.23205,99.51994,110.92622,607.5266,151.9785,3.0497837
1552903145649,279.65005,278.3374,295.0766,4.82847,5.5712767,5.295983,4.9075694,0,95.393265,102.69035,108.903465,601.22235,154.5,3.0546284
1552903205646,278.00226,281.88074,299.50305,4.8279324,5.5775423,5.3111877,4.908864,0,95.45872,102.06205,105.76528,608.16974,154.7114,3.0918903
1552903265644,282.34796,279.8129,296.83493,4.8235636,5.5627084,5.3657336,4.9554415,0,95.33636,103.88167,108.88313,612.0482,152.66464,3.3005126
1552903326156,280.1969,276.32895,297.1614,4.8251905,5.568719,5.359559,4.9590435,0,95.23635,100.47195,106.31402,605.3759,156.84196,3.21872
1552903386154,277.92212,278.4081,297.8876,4.8197846,5.57408,5.3126817,4.920323,0,95.30379,98.525406,108.66014,612.0893,153.19713,3.0562265
1552903446152,282.70187,281.84216,299.07587,4.8235826,5.572504,5.353494,4.963469,0,95.21238,102.466095,107.2003,601.5413,158.60333,3.1356235
1552903506149,280.3439,277.83514,297.72836,4.8206825,5.580254,5.3156095,4.9074535,0,95.306786,105.38281,111.730484,604.8806,158.40144,2.89934
1552903566147,278.56876,278.3339,295.18796,4.824106,5.5670333,5.318534,4.9235435,0,95.24845,99.130165,110.57352,604.36676,150.866,3.1658542
1552903626144,285.06326,282.98672,297.14536,4.8365374,5.5658727,5.313902,4.9160166,0,95.28065,102.39058,107.69744,604.3467,154.6035,3.1503534
1552903686641,279.80197,277.22675,299.83704,4.824691,5.5696597,5.2747636,4.89497,0,95.343925,103.4353,111.41961,605.2919,153.87956,3.1459463
1552903746654,277.26666,276.92343,296.39014,4.8132615,5.577224,5.3138475,4.8905077,0,95.307526,100.87227,108.90115,611.3334,151.05856,3.2944496
1552903806652,282.85135,280.6241,299.14938,4.82405,5.5725503,5.3077903,4.918734,0,95.27005,102.174736,107.455894,599.31036,156.19455,3.2042582
1552903866650,279.40805,276.7321,296.08606,4.82297,5.5635743,5.3405004,4.933486,0,95.17567,100.78777,110.27686,603.93164,155.7285,3.1048603
1552903926647,280.60245,279.84146,295.2954,4.8304315,5.574648,5.299124,4.894056,0,95.274666,102.94621,109.2193,602.4173,157.01411,3.1278229
1552903986645,282.44937,277.8429,297.9837,4.8294797,5.5664225,5.2030745,4.792605,0,95.53203,101.79167,108.5261,605.226,154.19014,3.1012487
1552904047142,279.64645,280.0059,297.70233,4.823661,5.579345,5.1959496,4.788317,0,95.63866,102.36172,104.58906,605.5742,155.52751,3.1270201
1552904107155,282.563,278.24442,295.1059,4.8210883,5.57408,5.2526135,4.8488736,0,95.53068,104.298676,108.33801,605.43475,155.99924,3.2984598
1552904167152,278.30933,276.6397,300.90714,4.8165774,5.572565,5.2487855,4.833756,0,95.4763,100.96164,107.78961,610.84656,156.02138,3.356604
1552904227150,283.05756,283.5131,300.176,4.82584,5.570647,5.2746053,4.879436,0,95.335144,100.66153,109.92409,605.72107,154.20546,3.4116323
1552904287148,278.62082,275.52063,296.25488,4.8303165,5.572802,5.2774067,4.8718944,0,95.280945,101.00924,109.70925,603.2031,156.30501,3.2190275
1552904347145,278.7506,280.91574,298.48334,4.8256316,5.5731244,5.2145,4.8093653,0,95.37105,102.768135,106.660614,607.5555,151.44614,3.0946214
1552904407642,283.2118,279.29807,296.7337,4.824032,5.5799937,5.232899,4.8232026,0,95.33911,100.83524,110.62809,604.5498,153.69366,3.2651575
1552904467655,278.3508,277.20825,298.14615,4.821446,5.5670686,5.2674603,4.8566985,0,95.27081,98.14106,104.48855,604.4012,153.13872,3.2335055
1552904527653,283.5827,281.1605,296.4303,4.8261776,5.5657406,5.271484,4.8715086,0,95.17788,97.32325,106.47279,605.0284,153.2753,3.2907374
1552904587650,277.11252,276.57108,296.22888,4.821495,5.5707493,5.192306,4.7996755,0,95.31075,98.102356,110.94482,606.0731,154.3751,3.1716175
1552904647648,280.5015,283.67767,297.6561,4.8223047,5.5695167,5.207934,4.7937894,0,95.348976,102.37155,108.20818,603.19617,154.5698,3.0543935
1552904708145,283.85574,278.16568,294.22977,4.8239512,5.563524,5.213086,4.8143144,0,95.346436,102.51124,107.07145,612.3929,154.71994,3.1544065
1552904768142,277.38663,279.52057,299.08316,4.822161,5.5592065,5.294521,4.879775,0,95.11136,100.25595,108.65894,602.7201,154.1007,3.3281226
1552904828156,281.63898,277.53958,299.57733,4.822938,5.5743403,5.3077364,4.893143,0,95.015366,97.822296,109.44513,606.3288,150.55754,3.2441878
1552904888153,280.2905,276.2277,299.14154,4.821765,5.564608,5.308344,4.9128294,0,94.91921,99.856186,108.450035,602.8399,151.25581,3.1158757
1552904948151,278.1459,280.55298,298.65085,4.8186674,5.5712075,5.3163066,4.908354,0,94.871956,103.11377,106.25129,607.6134,159.0061,3.0613875
1552905008148,282.34836,279.4175,298.93802,4.8229046,5.578239,5.263586,4.8725085,0,95.03138,101.00816,111.31392,607.3273,155.85385,3.0163212
1552905068146,278.80917,277.02393,297.81122,4.8204756,5.5726476,5.2841496,4.8708215,0,95.02872,99.36683,107.37144,611.71716,151.22893,3.195681
1552905128643,280.17926,282.01575,302.32742,4.8259573,5.56526,5.31143,4.8991446,0,94.92942,102.028824,110.44998,611.5397,159.81747,3.160611
1552905188656,283.7478,278.84665,300.17422,4.820234,5.572303,5.3436317,4.9246197,0,94.85624,100.91648,108.52021,611.8265,157.02826,3.3046663
1552905248654,278.0782,276.6675,296.25317,4.8294463,5.565981,5.2968287,4.8721247,0,94.9796,101.61457,107.35219,614.3851,154.52739,3.1023717
1552905308651,279.76978,279.82706,301.6644,4.823581,5.567732,5.249099,4.8439617,0,95.14241,102.18022,108.13304,604.45734,154.80309,3.0971212
1552905368649,283.89896,280.82684,300.17352,4.8245025,5.5783563,5.290315,4.875517,0,95.10936,100.9417,106.80114,603.124,156.85555,3.2499897
1552905428646,279.57547,276.13315,295.2137,4.830648,5.553438,5.2675,4.8600717,0,95.13661,99.7868,103.52273,601.01,154.4885,3.2402444
1552905489143,281.1911,282.8067,302.50122,4.8238397,5.565014,5.3246994,4.926686,0,94.97251,101.41299,111.29935,602.5927,154.24844,3.3154154
1552905549156,283.00168,276.87625,297.8629,4.81798,5.571528,5.3299093,4.9166126,0,94.90913,99.73787,107.31739,614.299,155.11786,3.297726
1552905609154,278.8921,278.13535,295.52475,4.822858,5.5785575,5.308407,4.9204087,0,94.9379,104.30441,111.398445,608.3905,158.5535,3.078211
1552905669152,279.6943,280.45737,299.401,4.820338,5.56025,5.33057,4.9145265,0,94.94011,103.37063,111.15659,608.4122,152.6571,3.2431352
1552905729149,280.1958,277.58676,296.1258,4.82237,5.568024,5.3137803,4.9109783,0,95.01341,103.22795,104.89874,604.4001,153.05998,3.1876547
1552905789646,282.76645,283.99033,308.2637,4.8253894,5.572338,5.202307,4.8099613,0,95.36629,102.74687,110.220695,662.5229,157.1484,3.0741115
1552905849644,283.5651,279.7968,304.1862,4.8229494,5.5771365,4.8264937,4.4183793,0,96.537346,99.41035,108.75293,656.7874,153.26523,2.4246814
1552905909641,279.59222,278.37695,308.598,4.8251643,5.579446,4.584002,4.186966,0.26652008,96.587135,98.59623,110.63637,643.0981,150.56207,3.340431
1552905969654,286.36337,288.29407,322.81735,4.8382807,5.562166,4.1709394,3.7688358,0.49173266,97.26487,107.568954,115.09728,774.4126,162.7692,2.9603767
1552906029652,284.34824,279.8834,323.4623,4.828692,5.570462,4.609861,4.219368,0.38583368,96.42358,102.47739,105.38966,749.0673,154.13947,4.772159
1552906089650,283.4658,281.49765,337.7886,4.833391,5.5749125,4.9248643,4.504139,0.35809338,95.18093,102.55676,114.06735,751.86755,158.44078,5.006953
1552906150146,283.78497,286.31406,335.71362,4.827619,5.5592513,4.5763965,4.162046,2.1179225,94.279045,103.46801,110.43866,722.589,160.2194,5.0392714
1552906210144,284.6744,280.63696,336.76932,4.821787,5.57351,4.1841197,3.767513,3.133182,92.88357,102.86354,107.27123,734.4305,154.02055,5.6472497
1552906270142,282.54193,280.51602,336.864,4.825918,5.9429913,4.3591003,3.963482,3.8406682,90.67596,102.94919,108.35544,733.0069,155.94946,6.059656
1552906330155,285.53607,285.32837,330.2983,4.822778,5.926442,3.6539733,4.2676206,4.842844,89.26979,99.72752,110.168945,737.31177,152.11362,5.545129
1552906390152,285.9841,281.88885,328.19824,4.8367066,5.93908,0.5666426,4.265262,4.8431163,88.66011,105.05539,111.725784,785.8542,158.74203,4.653044
1552906450150,282.97174,282.01715,326.08084,4.8210683,5.93488,0.15898973,4.467959,4.861795,87.532845,106.13759,113.89006,796.3271,160.85002,5.3581243
1552906510647,290.23264,284.31815,314.34653,4.828724,5.9457483,0.2990958,4.782362,5.0626607,86.86127,107.34064,113.89584,838.52185,161.70006,4.9356766
1552906570644,285.6552,283.1465,320.4982,4.827943,5.9389367,0.21688998,5.172732,5.3582926,86.95076,104.86261,114.13665,837.4586,155.22229,4.675631
1552906630642,284.5655,285.3513,314.52,4.827101,5.9270787,0.14950126,5.0325174,5.3545074,87.597015,102.13964,109.87894,867.7964,154.98715,5.096864
1552906690655,287.50653,283.98694,310.87158,4.8274736,5.9288054,0,4.9773364,5.142354,88.40227,104.36759,113.828865,869.24744,158.93631,5.0016036
1552906750653,278.28592,275.02963,309.51666,4.8372045,5.937208,0,5.0664735,5.15477,88.9436,87.85375,100.71964,831.31995,141.6393,5.275103
1552906810650,279.9681,280.4036,307.96115,4.8230743,5.935027,0,5.0375357,5.2142634,89.514626,88.72614,98.09185,832.8237,145.51683,5.1990457
1552906871147,285.08115,278.42776,309.81107,4.8257637,5.93398,0,5.2555017,5.2524304,89.611465,93.00482,98.40132,832.97437,143.9682,5.407367
1552906931145,275.4574,274.53888,309.5558,4.823212,6.1290255,0,5.3457193,5.4612947,89.64882,86.94064,95.55166,831.03467,141.67451,5.3184023
1552906991142,277.4092,278.42093,304.2719,5.002084,6.1233087,0,5.632706,5.5837374,89.40958,90.13102,94.08262,774.62244,143.7288,5.510876
1552907051156,280.94128,275.91962,299.4183,5.015787,6.139812,0,5.5161066,5.7855086,89.92942,91.02942,101.01859,773.16534,145.70537,4.6664705
1552907111153,282.15576,279.6513,307.52075,5.011555,6.142241,0,5.456208,5.676542,90.52019,101.74029,110.22318,766.66284,159.67526,4.42504
1552907171151,283.07446,285.32254,305.4365,5.007679,6.134276,0,5.491354,5.6226315,91.0525,107.11787,109.53335,771.0585,157.70312,4.370047
1552907231648,287.57053,281.50403,301.41324,5.013222,6.1450496,0,5.529151,5.6612983,91.84605,102.38991,110.08398,768.7798,156.42908,4.2702746
1552907291645,284.02927,282.397,305.12473,5.012984,6.1238995,0,5.524565,5.7062345,92.59188,103.38076,108.93334,773.1495,154.48805,4.1658807
1552907351643,283.666,285.55188,302.05408,5.015439,6.1227818,0,5.570088,5.7106376,93.23759,103.42435,110.21023,769.2127,157.4819,3.9903898
1552907411656,286.636,281.06693,300.7062,5.006774,6.1303253,0,5.4056573,5.7508225,93.79137,103.03237,111.47694,768.5146,158.89134,4.1128063
1552907471654,283.106,282.47083,305.17215,5.002445,6.13766,0,5.43673,5.5735936,93.995026,106.974365,109.48614,766.275,161.64099,4.21444
1552907532150,287.67468,283.67926,297.5242,5.0154443,6.1339498,0,5.5171576,5.652169,94.06092,105.79296,112.32861,775.2135,159.8086,4.1929097
1552907592148,285.51773,282.98694,300.8388,5.001869,6.1342688,0,5.5621142,5.7160134,94.17189,106.58809,110.794914,773.5116,157.22485,4.059278
1552907652146,285.32202,284.95694,306.2431,5.0189185,6.12782,0,5.602539,5.7361727,94.27529,105.209175,114.19178,772.9012,161.31706,4.090518
1552907712143,286.58557,283.66284,301.55072,5.008357,6.139953,0,5.681348,5.7675676,94.36465,105.86558,108.66032,763.722,161.7184,4.012244
1552907772156,284.3758,282.34073,300.71732,5.004904,6.131029,0,5.6841044,5.8552294,94.65528,105.63729,112.70461,776.41284,158.6292,3.5289395
1552907832154,284.65973,283.94614,304.76315,5.0015607,6.130592,0,5.6248927,5.8588185,94.89177,104.424774,111.92468,777.3626,160.18512,3.5027285
1552907892651,285.74005,284.71902,297.4791,5.017311,6.141991,0,5.617848,5.804308,95.20916,100.91525,112.55876,778.5262,155.1315,3.302375
1552907952648,283.82275,282.15033,302.19678,5.011911,6.3266964,0,5.6529703,5.7808,95.47503,104.22338,110.63677,766.49274,160.211,3.2951982
1552908012646,282.3242,281.5568,304.01218,5.0083046,6.347141,0,5.794155,5.796478,95.5049,105.93169,110.78508,766.0917,157.96017,3.355533
1552908072644,287.31445,287.20175,301.68652,5.013058,6.3358107,0,5.79634,5.9692473,95.637695,106.8632,108.61502,775.44165,157.7903,3.240453
1552908132641,285.2438,281.54956,303.6112,5.0149584,6.342198,0,5.8870225,5.9984484,95.74825,104.06145,110.36725,773.60034,161.27365,3.2306333
1552908192654,283.89136,283.32333,303.5383,5.004788,6.335978,0,5.9385376,6.0590305,95.89213,104.52856,110.56722,774.2894,157.9577,3.2461138
1552908253151,285.17538,282.1196,299.99185,5.0121403,6.3419085,0,5.9516506,6.110497,96.36649,104.35318,114.21019,774.2036,155.90028,3.139509
1552908313149,283.0581,282.55838,304.63394,5.0075655,6.3429465,0,5.9334826,6.1195126,96.998344,106.76571,111.90702,766.347,160.61995,2.8388352
1552908373146,285.07654,285.98236,300.07565,5.016374,6.341976,0,5.8040624,6.104915,97.433304,104.60326,110.77539,751.0713,153.29742,2.8950388
1552908433144,282.9049,280.74445,289.20273,5.006394,6.3427095,0,6.1175513,5.9626794,96.73228,106.135765,108.52189,675.4306,154.3907,3.5770614
1552908493142,281.15216,280.26517,294.04755,5.014791,6.3401747,0,6.1775007,6.318771,96.541695,104.63827,109.93727,685.59753,159.93756,3.141795
1552908553155,285.2665,283.697,290.3493,5.0145335,6.5346684,0,6.1835856,6.3103776,96.86424,103.54233,108.11728,673.14355,156.46902,2.7046652
1552908613652,283.04102,278.16968,287.38257,4.998554,6.5313997,0,6.421956,6.3792543,96.60032,106.021355,111.94189,642.16266,159.85805,2.8713012
1552908673649,281.8204,280.48233,287.2935,5.0087204,6.5253086,0,6.4534497,6.6215386,96.63244,105.32964,107.46596,643.616,159.13872,2.7300549
1552908733647,282.2213,283.70926,284.32388,5.0098734,6.5347557,0,6.3674307,6.6037054,97.04125,105.33434,111.5019,644.01025,155.48442,2.417248
1552908793644,285.53995,282.64087,283.58563,5.013654,6.5315466,0,6.140324,6.4758663,97.91021,105.295494,112.02105,646.2319,154.14175,2.0347853
1552908853642,283.8863,280.36716,288.0711,5.009303,6.5304475,0,5.965088,6.248875,98.788185,104.9804,112.609314,649.8137,156.57251,2.0308254
1552908913655,281.25452,281.42664,288.37616,4.9997683,6.5343013,0,5.785045,6.061739,99.57623,105.991486,109.5637,644.33484,152.77031,1.9849092
1552908974152,279.96,285.7782,285.39917,5.013172,6.5334873,0,5.625355,5.9269,100.37149,102.007774,111.724625,646.8398,157.10754,2.0034428
1552909034150,282.72208,282.68777,282.3522,5.011177,6.528771,0,5.375032,5.767465,100.82326,105.83621,108.15368,631.13184,154.38573,2.0730124
1552909094147,285.0064,278.83636,282.53668,5.007601,6.335034,0,4.340517,5.2805953,100.756134,104.80528,108.99929,629.2241,156.81966,2.322782
1552909154145,279.1989,279.52347,287.42624,5.008601,5.9353437,0,4.5772457,4.3316116,99.57025,103.79439,109.79839,616.4468,154.72057,3.027674
1552909214142,280.6251,284.24265,287.28946,5.0124254,6.142945,0,5.041292,5.071797,97.94015,104.811646,110.55601,624.3365,158.59552,3.4821112
1552909274234,284.16547,279.59848,285.00168,4.998051,6.1374464,0,5.3400345,5.377595,96.330956,100.32345,107.27287,615.9432,153.78017,3.484698
1552909334652,279.70847,277.3402,285.88098,5.0159683,6.126637,0,5.550044,5.623129,95.04054,101.68184,109.58475,635.11426,153.4411,3.3867753
1552909394650,281.5999,282.02246,287.1128,5.0054684,6.334807,0,5.6547956,5.843763,94.44095,99.985794,110.70614,628.9874,156.48935,3.0790603
1552909454648,283.34903,280.77322,283.3817,5.0053396,6.32703,0,5.9482164,6.0026555,94.16451,102.217545,107.00983,639.8457,157.06253,3.0139167
1552909514645,281.39914,278.9868,286.78574,5.0108047,6.3379283,0,6.0552754,6.1925025,94.58469,105.64037,105.24173,634.78754,157.2857,2.70216
1552909574643,282.37204,281.81296,284.81973,5.012535,6.3377347,0,6.1169066,6.2223883,95.31043,103.48854,109.773766,633.08563,158.37987,2.416216
1552909635155,285.8189,284.4619,284.272,5.005319,6.326752,0,5.9434385,6.1762877,96.33609,105.62789,111.99754,631.821,158.76555,2.2325907
1552909695153,282.44034,279.62448,287.9703,5.0200005,6.3282757,0,5.4408746,6.1061873,97.4548,105.12106,110.36722,629.7653,159.1171,2.1869524
1552909755150,281.29105,282.42374,282.66144,5.0128837,6.3336253,0,5.055793,5.7075996,98.08935,102.39497,111.72326,626.4874,154.88412,2.4351218
1552909815148,283.10852,282.81042,283.59143,5.0128794,6.3335733,0,4.9391546,5.576026,98.48668,102.26474,113.667404,625.9002,159.95773,2.51922
1552909875146,285.08896,277.29037,283.90338,5.0131516,6.3465447,0,4.935817,5.499377,98.38496,99.203445,109.31411,625.63556,152.95583,2.8138888
1552909935143,280.76056,278.2792,286.91528,5.0132747,6.3343706,0,5.199444,5.6540227,97.8598,102.14407,111.93419,632.66986,154.87126,2.9459333
1552909995656,283.3257,285.61514,286.3883,5.01629,6.3381763,0,5.50906,5.9805255,97.427,107.52053,113.72094,627.1226,161.63629,2.913723
