time,DRUM PR,DRUM PR,PSH O/L (RGHT) ST PR,PSH ST TMP BEF ATT 1A,PSH ST TMP AFTER ATT 1A SEL,PSH O/L (LFT) ST PR,PSH ST TMP BEF ATT 1B,PSH ST TMP AFT ATT 1B SEL,MS PRS,MS TMP,SELECTED MS FLO,MS PRES (FLOW COMP) MED SEL,MS TEMP (FLOW COMP) MED SEL,MS PRS,MS TMP,SELECTED MS FLO,MS PRES (FLOW COMP) MED SEL,MS TEMP (FLOW COMP) MED SEL,CRH ST PR AFTER ATT,CRH ST TMP AFT ATT,HRH ST PR,HRH ST TMP SEL,SPRAY 1 COMP FLOW,SH II COMP SPRAY FLOW
1501750800000,159.36,159.15,155.68,453.96,426.01300000000003,155.61,463.74,427.02,149.65,551.17,568.044,146.622,550.159,149.65,551.17,568.044,146.622,550.159,38.37,337.66,37.327,549.518,29.401999999999997,9.998
1501752600000,159.36,159.15,155.68,452.95,425.098,155.61,462.73,425.189,148.74,547.5,566.181,146.622,547.4119999999999,148.74,547.5,566.181,146.622,547.4119999999999,38.44,335.41,37.359,548.602,30.344,10.802
1501754400000,159.21,159.02,155.68,452.95,424.18199999999996,155.61,462.73,426.105,148.74,547.5,565.285,146.507,546.497,148.74,547.5,565.285,146.507,546.497,38.44,335.41,37.359,548.602,30.331,10.802
1501756200000,160.13,159.93,156.6,454.78,428.76,156.52,466.85,430.68199999999996,149.65,550.25,567.881,147.423,550.159,149.65,550.25,567.881,147.423,550.159,38.23,338.94,37.148,544.025,28.504,11.729000000000001
1501758000000,160.13,159.93,156.6,458.99,430.591,156.52,467.76,430.68199999999996,149.65,552.08,569.648,147.423,551.0740000000001,149.65,552.08,569.648,147.423,551.0740000000001,38.23,340.13,37.148,552.264,29.445,10.829
1501759800000,159.21,159.02,155.68,459.42,428.76,155.61,471.06,431.598,148.74,551.17,566.883,146.507,549.243,148.74,551.17,566.883,146.507,549.243,38.71,334.67,37.606,548.602,31.263,11.738
1501761600000,159.21,159.02,155.68,460.39,427.844,155.61,470.16,428.851,148.74,549.33,567.8009999999999,146.507,548.328,148.74,549.33,567.8009999999999,146.507,548.328,38.71,333.54,37.606,548.602,33.125,11.738
1501763400000,159.21,159.02,155.68,457.37,426.92900000000003,155.61,468.15,427.936,149.65,546.59,567.827,146.507,545.581,149.65,546.59,567.827,146.507,545.581,38.51,334.67,37.428000000000004,547.687,32.165,11.366
1501765200000,161.02,160.85,157.51,461.39,429.675,157.44,471.16,426.92900000000003,150.57,544.76,573.356,148.338,545.581,150.57,544.76,573.356,148.338,545.581,38.51,338.04,37.428000000000004,544.94,34.687,12.282
1501767000000,158.28,158.1,154.77,468.77,430.591,154.69,480.68,432.42199999999997,147.8,551.17,564.146,145.592,550.159,147.8,551.17,564.146,145.592,550.159,38.52,334.96,37.469,551.349,37.372,11.378
1501768800000,159.19,159.02,155.68,465.32,430.591,155.61,479.39,434.25300000000004,149.64,549.33,568.745,146.507,549.243,149.64,549.33,568.745,146.507,549.243,38.52,338.33,37.469,551.349,34.65,11.378
1501770600000,160.11,159.02,155.68,466.32,430.591,155.61,479.39,433.337,149.64,548.42,570.544,146.507,547.4119999999999,149.64,548.42,570.544,146.507,547.4119999999999,38.52,334.96,37.451,553.18,35.577,12.279000000000002
1501772400000,159.19,159.02,155.68,463.31,428.76,155.61,478.39,433.337,149.64,547.5,569.533,146.507,546.497,149.64,547.5,569.533,146.507,546.497,38.52,336.08,37.451,547.687,34.676,11.327
1501774200000,159.19,159.02,155.68,461.29,428.76,155.61,478.39,434.25300000000004,148.72,547.5,566.238,146.507,547.4119999999999,148.72,547.5,566.238,146.507,547.4119999999999,38.44,337.21,37.354,544.94,33.745,11.327
1501776000000,160.11,159.93,156.6,465.61,431.506,156.52,480.4,435.168,150.55,548.42,568.141,147.423,547.4119999999999,150.55,548.42,568.141,147.423,547.4119999999999,38.44,336.08,37.354,549.518,33.753,12.245999999999999
1501777800000,159.19,159.02,155.68,462.16,427.844,155.61,481.3,434.25300000000004,148.72,547.5,567.2,146.507,545.581,148.72,547.5,567.2,146.507,545.581,38.51,332.71,37.419000000000004,550.433,36.525,11.344000000000001
1501779600000,158.28,158.1,154.77,463.92,428.76,154.69,483.31,435.168,147.8,547.5,566.352,145.592,544.665,147.8,547.5,566.352,145.592,544.665,38.51,331.21,37.419000000000004,548.602,35.56,11.344000000000001
1501781400000,159.19,159.02,155.68,463.92,427.844,155.61,482.31,433.337,148.72,544.76,566.399,146.507,542.8340000000001,148.72,544.76,566.399,146.507,542.8340000000001,38.32,330.09,37.231,545.856,37.418,11.915999999999999
1501783200000,159.19,159.02,155.68,464.93,431.506,155.61,484.31,436.084,149.64,548.42,569.214,146.507,546.497,149.64,548.42,569.214,146.507,546.497,38.32,334.58,37.231,549.518,35.549,11.915999999999999
1501785000000,153.62,153.43,150.91,459.9,413.10400000000004,150.0,475.27,412.28,145.04,526.26,500.042,143.703,527.271,145.04,526.26,500.042,143.703,527.271,34.75,306.5,33.656,538.531,47.137,12.867
1501786800000,155.43,155.24,151.85,457.89,411.273,151.79,464.21,415.94199999999995,145.95,542.01,529.745,143.684,540.0880000000001,145.95,542.01,529.745,143.684,540.0880000000001,34.72,298.63,33.615,532.764,41.181000000000004,6.271
1501788600000,160.01,159.82,156.43,460.91,427.75300000000004,156.37,468.24,426.92900000000003,149.62,551.17,569.38,146.431,550.159,149.62,551.17,569.38,146.431,550.159,38.33,336.83,37.235,550.159,33.775999999999996,8.585
1501790400000,159.1,158.91,155.51,457.89,425.006,155.45,469.24,426.92900000000003,148.7,548.42,569.27,146.431,547.4119999999999,148.7,548.42,569.27,146.431,547.4119999999999,38.33,334.58,37.235,551.0740000000001,33.765,8.585
1501792200000,159.1,158.91,155.51,457.89,425.006,155.45,469.24,426.92900000000003,148.7,547.5,566.491,146.431,545.581,148.7,547.5,566.491,146.431,545.581,38.33,332.33,37.254,549.243,34.664,8.774
1501794000000,159.1,158.91,155.51,458.89,425.92199999999997,155.45,469.24,427.844,148.7,546.59,568.2919999999999,146.431,545.581,148.7,546.59,568.2919999999999,146.431,545.581,38.33,333.46,37.254,549.243,33.742,8.774
1501795800000,159.1,158.89,155.72,458.89,425.92199999999997,155.68,471.25,428.76,148.74,545.67,565.479,146.717,545.581,148.74,545.67,565.479,146.717,545.581,38.41,332.33,37.309,550.159,34.635999999999996,8.853
1501797600000,159.1,158.89,155.72,462.92,428.668,155.68,471.25,429.675,149.65,548.42,568.408,146.717,548.328,149.65,548.42,568.408,146.717,548.328,38.41,334.58,37.309,553.821,33.714,8.853
1501799400000,158.18,157.97,153.89,462.92,426.837,153.85,473.26,429.675,147.82,548.42,563.7330000000001,144.886,547.4119999999999,147.82,548.42,563.7330000000001,144.886,547.4119999999999,38.22,332.11,37.144,553.821,35.466,9.085
1501801200000,157.26,157.05,153.89,463.92,427.75300000000004,153.85,475.27,429.675,146.91,548.42,560.923,144.886,547.4119999999999,146.91,548.42,560.923,144.886,547.4119999999999,38.22,333.39,37.144,552.905,35.481,9.085
1501803000000,158.18,157.97,153.89,471.21,434.161,153.85,482.26,436.084,147.82,553.0,560.7909999999999,144.886,551.99,147.82,553.0,560.7909999999999,144.886,551.99,37.97,336.76,36.900999999999996,546.497,36.387,9.986
1501804800000,159.1,158.89,154.8,471.21,435.99199999999996,154.77,482.26,437.915,148.74,551.17,564.482,145.80200000000002,550.159,148.74,551.17,564.482,145.80200000000002,550.159,37.97,337.88,36.900999999999996,545.581,33.658,11.798
1501806600000,159.1,158.89,155.72,474.22,438.73900000000003,155.68,481.26,437.0,148.74,553.0,567.268,146.717,551.0740000000001,148.74,553.0,567.268,146.717,551.0740000000001,38.27,336.76,37.19,546.497,33.655,11.798
1501808400000,158.71,158.54,155.72,474.12,438.73900000000003,154.77,482.45,437.915,148.49,550.25,566.369,145.80200000000002,549.243,148.49,550.25,566.369,145.80200000000002,549.243,38.27,336.76,37.19,549.243,33.624,12.728
1501810200000,158.71,158.54,154.8,473.12,435.077,154.77,482.45,437.0,148.49,548.42,564.559,145.80200000000002,547.4119999999999,148.49,548.42,564.559,145.80200000000002,547.4119999999999,38.1,333.46,37.02,551.0740000000001,35.429,12.73
1501812000000,159.34,159.13,155.72,475.95,439.655,155.68,482.45,437.915,149.16,551.17,568.2869999999999,146.92700000000002,550.159,149.16,551.17,568.2869999999999,146.92700000000002,550.159,38.1,335.86,37.02,552.905,33.626,12.73
1501813800000,158.43,158.22,154.8,474.84,435.99199999999996,154.77,485.61,437.915,148.24,546.59,563.575,145.096,545.581,148.24,546.59,563.575,145.096,545.581,37.95,331.59,36.888000000000005,547.4119999999999,35.477,13.443
1501815600000,159.34,159.13,155.72,475.85,438.73900000000003,155.68,483.6,438.83099999999996,149.16,549.33,566.363,146.011,549.243,149.16,549.33,566.363,146.011,549.243,37.95,337.05,36.888000000000005,551.0740000000001,34.582,13.443
1501817400000,158.43,158.22,154.8,477.86,441.486,154.77,484.6,439.746,148.24,551.17,565.4069999999999,146.011,549.243,148.24,551.17,565.4069999999999,146.011,549.243,38.36,337.05,37.266999999999996,551.0740000000001,34.54,13.433
1501819200000,159.34,159.13,155.72,479.87,443.31699999999995,155.68,483.7,439.746,149.16,551.17,567.224,146.717,550.159,149.16,551.17,567.224,146.717,550.159,38.36,336.38,37.266999999999996,552.905,33.611999999999995,13.433
1501821000000,159.34,159.13,155.72,480.97,443.31699999999995,155.68,486.85,440.662,148.24,550.25,566.194,145.80200000000002,549.243,148.24,550.25,566.194,145.80200000000002,549.243,38.3,335.41,37.213,549.243,34.5,14.345
1501822800000,158.43,158.22,154.8,477.96,440.57,154.77,486.85,440.662,148.24,547.5,563.278,145.80200000000002,547.4119999999999,148.24,547.5,563.278,145.80200000000002,547.4119999999999,38.3,334.29,37.213,548.328,35.445,14.344000000000001
1501824600000,159.34,159.13,155.72,478.96,442.401,155.68,485.85,440.662,148.24,548.42,565.077,145.80200000000002,547.4119999999999,148.24,548.42,565.077,145.80200000000002,547.4119999999999,38.34,334.29,37.254,550.159,34.514,14.344000000000001
1501826400000,159.34,159.13,155.72,477.96,443.31699999999995,155.68,482.84,440.662,149.16,549.33,566.062,146.717,549.243,149.16,549.33,566.062,146.717,549.243,38.34,337.66,37.254,550.159,32.702,14.324000000000002
1501828200000,158.41,158.22,154.8,451.8,423.175,154.77,461.72,430.591,147.33,547.5,563.194,144.886,545.581,147.33,547.5,563.194,144.886,545.581,38.38,329.79,37.281,547.4119999999999,29.24,9.635
1501830000000,157.49,157.3,153.89,457.84,422.26,153.85,446.62,414.111,147.33,546.59,563.004,144.886,545.581,147.33,546.59,563.004,144.886,545.581,38.38,332.04,37.281,541.003,31.151,14.462
1501831800000,158.41,158.22,154.8,447.77,404.86400000000003,154.79,441.58,408.61800000000005,148.24,544.76,566.743,145.80200000000002,543.75,148.24,544.76,566.743,145.80200000000002,543.75,37.81,330.92,36.736,548.328,39.405,11.488
1501833600000,159.32,159.13,155.72,442.73,399.371,155.7,449.64,404.041,149.16,539.26,572.279,146.717,540.0880000000001,149.16,539.26,572.279,146.717,540.0880000000001,37.81,332.04,36.736,541.919,46.778,9.793
1501835400000,159.32,159.13,155.72,442.73,409.44199999999995,155.7,451.66,419.147,150.07,545.67,568.674,146.717,545.581,150.07,545.67,568.674,146.717,545.581,38.51,334.29,37.419000000000004,543.75,31.32,16.329
1501837200000,160.24,160.05,156.64,441.72,408.527,156.62,447.62,416.4,150.07,551.17,570.549,147.63299999999998,550.159,150.07,551.17,570.549,147.63299999999998,550.159,38.51,336.53,37.419000000000004,552.905,31.289,12.499
1501839000000,159.32,159.13,156.64,442.73,409.44199999999995,155.7,446.43,416.4,150.07,551.17,570.503,147.63299999999998,550.159,150.07,551.17,570.503,147.63299999999998,550.159,38.56,336.53,37.469,554.736,31.291,11.568
1501840800000,157.49,157.3,153.89,441.96,410.358,153.87,450.46,416.4,147.33,548.42,563.9630000000001,144.886,546.497,147.33,548.42,563.9630000000001,144.886,546.497,38.56,332.2,37.469,551.0740000000001,32.168,11.568
1501842600000,158.41,158.22,154.8,440.95,409.44199999999995,154.79,448.44,415.485,148.24,545.67,564.9580000000001,145.80200000000002,544.665,148.24,545.67,564.9580000000001,145.80200000000002,544.665,38.27,332.2,37.176,553.821,31.253,12.145
1501844400000,160.24,160.05,156.64,446.0,413.10400000000004,156.62,450.46,416.4,150.07,547.5,570.466,147.63299999999998,547.4119999999999,150.07,547.5,570.466,147.63299999999998,547.4119999999999,38.27,336.69,37.176,551.99,33.113,11.243
1501846200000,160.24,160.05,156.64,444.27,414.02,156.62,450.46,415.485,150.07,546.59,570.3969999999999,147.63299999999998,543.75,150.07,546.59,570.3969999999999,147.63299999999998,543.75,38.88,332.87,37.789,550.159,32.163000000000004,11.243
1501848000000,159.32,159.13,155.72,445.56,414.02,155.7,449.64,414.569,149.16,546.59,568.5740000000001,146.717,544.665,149.16,546.59,568.5740000000001,146.717,544.665,38.88,332.94,37.789,556.567,32.055,11.125
1501849800000,157.49,157.3,153.89,451.66,418.597,153.87,459.71,418.231,147.33,548.42,563.78,144.886,546.497,147.33,548.42,563.78,144.886,546.497,37.98,329.57,36.888000000000005,545.581,34.858000000000004,12.034
1501851600000,158.39,158.22,154.8,453.67,418.597,154.79,455.68,416.4,148.24,547.5,566.474,145.80200000000002,546.497,148.24,547.5,566.474,145.80200000000002,546.497,37.98,334.06,36.888000000000005,550.159,34.774,11.133
1501853400000,159.31,159.13,155.72,449.64,416.76599999999996,155.7,455.68,418.231,149.16,543.84,566.2909999999999,146.717,543.75,149.16,543.84,566.2909999999999,146.717,543.75,38.39,331.81,37.318000000000005,546.497,33.663000000000004,12.036
1501855200000,162.05,161.88,158.47,454.68,420.42800000000005,158.45,455.68,420.978,151.91,545.67,566.276,149.464,545.581,151.91,545.67,566.276,149.464,545.581,38.39,331.81,37.318000000000005,546.497,32.81,12.036
1501857000000,158.39,158.22,154.8,452.66,418.597,154.79,453.67,418.231,148.24,543.84,566.19,145.80200000000002,542.8340000000001,148.24,543.84,566.19,145.80200000000002,542.8340000000001,38.27,329.57,37.217,549.243,32.452,12.937999999999999
1501858800000,158.39,158.22,154.8,451.66,416.76599999999996,154.79,458.71,420.978,148.24,545.67,564.409,145.80200000000002,543.75,148.24,545.67,564.409,145.80200000000002,543.75,38.27,331.81,37.217,552.905,33.339,12.025
1501860600000,156.56,156.39,152.97,452.66,418.597,152.94,462.73,421.89300000000003,146.41,548.42,560.581,143.97,546.497,146.41,548.42,560.581,143.97,546.497,38.0,329.57,36.869,551.0740000000001,35.24,13.833
1501862400000,158.39,158.22,154.8,455.68,418.597,154.77,462.73,422.809,148.24,543.84,564.33,145.80200000000002,542.8340000000001,148.24,543.84,564.33,145.80200000000002,542.8340000000001,38.0,329.57,36.869,548.328,35.213,12.933
1501864200000,157.47,157.3,153.89,455.68,415.851,153.85,465.75,420.06199999999995,147.33,541.09,562.2080000000001,144.905,540.0880000000001,147.33,541.09,562.2080000000001,144.905,540.0880000000001,38.41,327.32,37.428000000000004,548.328,39.066,13.835
1501866000000,162.05,161.88,158.47,462.73,427.75300000000004,158.43,469.77,428.30199999999996,151.91,553.0,564.7919999999999,149.483,551.0740000000001,151.91,553.0,564.7919999999999,149.483,551.0740000000001,38.41,336.31,37.428000000000004,551.99,33.626,11.984000000000002
1501867800000,159.31,159.13,155.72,458.71,423.175,155.68,467.76,425.555,149.14,549.33,570.303,146.736,546.497,149.14,549.33,570.303,146.736,546.497,38.39,332.94,37.277,548.328,35.474000000000004,12.887
1501869600000,159.31,159.13,155.72,455.68,421.344,155.68,466.75,425.555,149.14,544.76,570.216,146.736,541.919,149.14,544.76,570.216,146.736,541.919,38.39,328.44,37.277,544.665,35.374,12.887
1501871400000,159.31,159.13,155.72,456.69,422.26,155.68,465.75,424.64,149.14,543.84,570.214,146.736,542.8340000000001,149.14,543.84,570.214,146.736,542.8340000000001,38.54,329.57,37.441,546.497,34.458,12.914000000000001
1501873200000,159.11,158.91,155.59,455.97,421.344,155.47,466.75,424.64,149.04,542.93,568.4159999999999,146.526,541.919,149.04,542.93,568.4159999999999,146.526,541.919,38.54,329.57,37.441,548.328,34.457,12.914000000000001
1501875000000,159.11,158.91,155.59,455.83,420.42800000000005,155.47,466.66,423.724,149.04,540.18,569.393,146.526,539.172,149.04,540.18,569.393,146.526,539.172,38.36,326.27,37.318000000000005,545.581,35.36,12.913
1501876800000,159.11,158.91,154.67,455.97,420.42800000000005,154.56,466.75,424.64,148.13,542.01,569.302,145.611,541.003,148.13,542.01,569.302,145.611,541.003,38.36,326.72,37.318000000000005,546.497,35.379,12.007
1501878600000,159.11,158.91,155.59,454.87,418.597,155.47,465.75,422.809,149.04,539.26,567.486,146.526,538.257,149.04,539.26,567.486,146.526,538.257,38.36,323.28,37.286,542.8340000000001,36.309,12.007
1501880400000,158.35,158.14,154.67,453.81,418.597,154.56,465.75,423.724,148.13,539.26,566.498,145.611,538.257,148.13,539.26,566.498,145.611,538.257,38.36,323.28,37.286,542.8340000000001,36.257,10.931
1501882200000,158.35,158.14,154.67,455.25,420.42800000000005,154.56,464.74,422.809,148.13,542.01,567.304,145.611,541.003,148.13,542.01,567.304,145.611,541.003,38.48,327.55,37.327,551.0740000000001,36.306999999999995,10.03
1501884000000,158.73,158.54,154.67,456.26,420.42800000000005,154.56,463.74,421.89300000000003,148.13,541.09,566.369,146.526,540.0880000000001,148.13,541.09,566.369,146.526,540.0880000000001,38.48,327.55,37.327,551.0740000000001,36.329,10.03
1501885800000,158.73,158.54,155.59,458.27,422.26,155.47,466.75,423.724,149.04,546.59,568.207,146.526,544.665,149.04,546.59,568.207,146.526,544.665,38.39,330.92,37.332,552.905,36.309,8.202
1501887600000,159.65,159.46,156.5,462.3,427.75300000000004,156.39,470.78,428.30199999999996,149.04,552.08,569.063,146.526,551.0740000000001,149.04,552.08,569.063,146.526,551.0740000000001,38.39,336.53,37.332,553.821,34.467,9.105
1501889400000,159.65,159.46,155.59,463.31,427.75300000000004,155.47,472.79,430.13300000000004,149.43,548.42,569.054,146.946,547.4119999999999,149.43,548.42,569.054,146.946,547.4119999999999,38.22,334.29,37.121,541.919,35.41,9.105
1501891200000,157.82,157.63,154.67,450.22,416.76599999999996,154.56,461.72,419.147,147.59,543.84,564.279,145.115,541.919,147.59,543.84,564.279,145.115,541.919,38.22,327.32,37.121,538.257,37.25,5.22
1501893000000,159.65,159.46,155.59,453.14,419.51300000000003,155.47,460.62,420.06199999999995,149.43,546.59,568.9119999999999,146.946,545.581,149.43,546.59,568.9119999999999,146.946,545.581,38.4,333.91,37.29,550.159,35.459,5.22
1501894800000,159.65,159.46,156.5,454.29,422.26,156.39,462.63,424.64,149.43,549.33,567.955,146.946,548.328,149.43,549.33,567.955,146.946,548.328,38.4,335.03,37.29,547.4119999999999,32.693000000000005,4.979
1501896600000,158.73,158.54,154.65,441.19,422.26,154.56,454.58,419.147,148.51,540.18,564.281,146.03,541.003,148.51,540.18,564.281,146.03,541.003,38.5,330.54,37.345,545.49,22.855,4.979
1501898400000,163.33,163.16,160.18,426.04,399.097,160.05,441.48,405.597,153.09,541.64,582.627,150.627,539.905,153.09,541.64,582.627,150.627,539.905,39.52,327.17,38.325,552.081,38.213,4.263
1501900200000,158.73,158.58,154.71,432.1,400.92800000000005,154.54,443.49,402.57599999999996,148.49,547.14,564.592,146.049,545.398,148.49,547.14,564.592,146.049,545.398,37.72,332.78,37.4,542.9259999999999,40.486,4.263
1501902000000,157.78,157.67,154.75,434.12,396.35,154.56,435.42,398.914,147.58,545.31,564.635,145.134,544.482,147.58,545.31,564.635,145.134,544.482,37.72,331.66,37.4,553.9119999999999,41.525,6.156000000000001
1501903800000,159.65,159.5,155.66,434.12,398.181,155.47,438.45,400.745,149.43,548.05,569.86,146.984,546.313,149.43,548.05,569.86,146.984,546.313,38.63,331.66,37.213,551.1659999999999,40.527,5.209
1501905600000,160.56,159.5,156.6,430.08,399.097,156.41,432.39,397.99800000000005,150.36,541.64,570.817,147.9,540.82,150.36,541.64,570.817,147.9,540.82,38.63,328.29,37.213,546.5880000000001,36.828,5.209
1501907400000,157.84,157.67,153.85,436.1,398.181,153.66,434.51,397.99800000000005,147.61,543.48,561.599,145.153,542.651,147.61,543.48,561.599,145.153,542.651,38.55,329.57,37.419000000000004,547.504,40.471,4.345
